M0;M1;M2;M3
2.174221570453792E-4;0.9226266661265036;3.099586399995012E-14;0.07715591171642
2.174221570453792E-4;0.9226266661265036;3.099586399995012E-14;0.07715591171642
2.174221570453792E-4;0.9226266661265036;3.099586399995012E-14;0.07715591171642
2.174221570453792E-4;0.9226266661265036;3.099586399995012E-14;0.07715591171642
2.174221570453792E-4;0.9226266661265036;3.099586399995012E-14;0.07715591171642
2.174221570453792E-4;0.9226266661265036;3.099586399995012E-14;0.07715591171642
5.126053006692506E-6;0.0033059999335185025;7.296821873728062E-16;0.9966888740134741
5.126053006692506E-6;0.0033059999335185025;7.296821873728062E-16;0.9966888740134741
5.126053006692506E-6;0.0033059999335185025;7.296821873728062E-16;0.9966888740134741
5.126053006692506E-6;0.0033059999335185025;7.296821873728062E-16;0.9966888740134741
5.126053006692506E-6;0.0033059999335185025;7.296821873728062E-16;0.9966888740134741
5.126053006692506E-6;0.0033059999335185025;7.296821873728062E-16;0.9966888740134741
5.126053006692506E-6;0.0033059999335185025;7.296821873728062E-16;0.9966888740134741
5.126053006692506E-6;0.0033059999335185025;7.296821873728062E-16;0.9966888740134741
5.126053006692506E-6;0.0033059999335185025;7.296821873728062E-16;0.9966888740134741
5.126053006692506E-6;0.0033059999335185025;7.296821873728062E-16;0.9966888740134741
5.126053006692506E-6;0.0033059999335185025;7.296821873728062E-16;0.9966888740134741
5.126053006692506E-6;0.0033059999335185025;7.296821873728062E-16;0.9966888740134741
5.126053006692506E-6;0.0033059999335185025;7.296821873728062E-16;0.9966888740134741
5.126053006692506E-6;0.0033059999335185025;7.296821873728062E-16;0.9966888740134741
5.126053006692506E-6;0.0033059999335185025;7.296821873728062E-16;0.9966888740134741
5.126053006692506E-6;0.0033059999335185025;7.296821873728062E-16;0.9966888740134741
5.126053006692506E-6;0.0033059999335185025;7.296821873728062E-16;0.9966888740134741
5.126053006692506E-6;0.0033059999335185025;7.296821873728062E-16;0.9966888740134741
5.126053006692506E-6;0.0033059999335185025;7.296821873728062E-16;0.9966888740134741
5.126053006692506E-6;0.0033059999335185025;7.296821873728062E-16;0.9966888740134741
5.126053006692506E-6;0.0033059999335185025;7.296821873728062E-16;0.9966888740134741
5.126053006692506E-6;0.0033059999335185025;7.296821873728062E-16;0.9966888740134741
5.126053006692506E-6;0.0033059999335185025;7.296821873728062E-16;0.9966888740134741
5.126053006692506E-6;0.0033059999335185025;7.296821873728062E-16;0.9966888740134741
