1.2575182245922408E8,2818360.31881763,4.21360792989971E8,4.619294564304566E8,5.645816951274743E8,557683.8200052785,2818116.2721034572,0.0,60.99392979678015,1225434.890736342,3.228959925719187E8,11.521773555027712
1.2575869484432718E8,2817662.8137203166,4.213215357643799E8,4.6190026580527705E8,5.645555270453826E8,557536.7984168866,2817419.0013192613,0.0,61.0664907651715,1225185.0762532982,3.22902856374934E8,11.518733509234828
1.2574369958849908E8,2816947.0582959643,4.2125723777868634E8,4.618446785075178E8,5.645310981361119E8,557389.7947771037,2816709.326562912,0.0,61.09680823001847,1224902.1237140596,3.22879045981799E8,11.515695067264573
1.2574088712130801E8,2816240.810126582,4.212267225350738E8,4.6183386244567513E8,5.645735455353376E8,557247.6207805907,2816009.098892405,0.0,61.08069620253165,1224630.7544831224,3.228761593620781E8,11.512658227848101
1.2574669515054047E8,2815537.5829158975,4.211854020935935E8,4.618034409448985E8,5.645532567208015E8,557104.219878724,2815302.2855259688,0.0,61.0645926707092,1224364.2095966253,3.228927668333773E8,11.5096229897179
1.2574296288560885E8,2814831.85925145,4.2115303716315234E8,4.6179052944464946E8,5.645959776288878E8,556962.8049551924,2814598.3581971535,0.0,61.04849762783342,1224090.000263574,3.2289283752583027E8,11.506589351607802
1.2575043079631093E8,2814137.8013175232,4.2111318668748355E8,4.6176163356653494E8,5.64574865025033E8,556819.3038208169,2813890.913043478,0.0,61.03241106719368,1223822.1889328063,3.229055170843215E8,11.503557312252964
1.2574721044625922E8,2813445.0005268706,4.210759941393572E8,4.6174557606243414E8,5.646164846933614E8,556677.5173867228,2813189.706796628,0.0,61.01659641728135,1223556.248419389,3.229067951019494E8,11.500526870389884
1.2575438652251777E8,2812744.781143008,4.210377473471162E8,4.617183685738741E8,5.645950821143007E8,556534.4134843297,2812481.899130893,0.0,61.00052673163023,1223287.5061890967,3.2291919858651567E8,11.497498024756387
1.257489054397051E8,2812047.119010005,4.210009480718799E8,4.6170032452632964E8,5.646352588709847E8,556391.9589257503,2811782.5131648234,0.0,60.98446550816219,1223082.8401790415,3.229223637890995E8,11.494470774091628
1.2575539253277178E8,2811359.692024217,4.2096504455198735E8,4.616731717049223E8,5.646128594656489E8,556252.9539352461,2811092.9152408526,0.0,60.968412740194786,1222821.157936299,3.2293249927375627E8,11.491445117136088
1.2574713324105263E8,2810709.2331578946,4.209212488644737E8,4.616393821581579E8,5.646213620505263E8,556126.4263157895,2810503.614473684,0.0,60.95657894736842,1222727.767631579,3.2292697446552634E8,11.48842105263158
1.2574629317495395E8,2810171.839515917,4.2086846053433305E8,4.615879047600631E8,5.645757854859247E8,555991.681136543,2809840.6769271246,0.0,60.94054196264141,1222629.8450407786,3.2292916044435674E8,11.485398579321231
1.2573812895581274E8,2809610.0,4.208265202759074E8,4.615518042338243E8,5.645762532866912E8,555883.0978432404,2809302.391635981,0.0,60.92924776433456,1222619.6630720673,3.229206947982641E8,11.4823776959495
1.2573638064422823E8,2809038.3444648962,4.207706980628451E8,4.6149441448382854E8,5.645175293273731E8,555752.514856692,2808692.987904286,0.0,60.922166710491716,1222612.3026557982,3.229207591030765E8,11.47935840126216
1.2571996725657202E8,2808366.9227129337,4.207102867988959E8,4.6143768239327025E8,5.644728920893795E8,555618.0609884332,2808041.7657728707,0.0,60.90615141955836,1222464.581230284,3.22878516876183E8,11.476340694006309
1.2572331799211563E8,2807812.2223390276,4.206750080149803E8,4.6140434050381076E8,5.644441053303548E8,555489.288304862,2807429.2102496717,0.0,60.89014454664915,1222428.3408672798,3.228738186325887E8,11.473324572930355
1.2571044355596426E8,2807252.055176038,4.206211601037835E8,4.6135669346190226E8,5.644352624424592E8,555373.6405675249,2806850.309774041,0.0,60.87414608512874,1222398.1946925907,3.228589190543878E8,11.470310036784026
1.2570955637667455E8,2806737.1042815866,4.205686519697925E8,4.6130371109167325E8,5.643884722716049E8,555248.0588389809,2806274.265038088,0.0,60.858156028368796,1222434.962700289,3.228669197754137E8,11.46729708431836
1.2570054860766807E8,2806144.8723739497,4.2052874766255254E8,4.612708236730567E8,5.643787246885505E8,555123.6712184874,2805665.1730567226,0.0,60.8421743697479,1222315.5139180673,3.2283603891938025E8,11.464285714285714
1.2569850014649515E8,2805554.4799159886,4.204751838180625E8,4.61218297861906E8,5.64339450022053E8,555001.4407981097,2805097.7182987663,0.0,60.826201102651616,1222366.4912050406,3.228461763426096E8,11.461275925439748
1.2568294982992126E8,2804969.4845144358,4.2042669168530184E8,4.6117095623543304E8,5.643159939485564E8,554871.2404199475,2804481.8307086616,0.0,60.81023622047244,1222276.3230971128,3.228165437094488E8,11.45984251968504
1.256769193907111E8,2804402.165310942,4.2036471311598E8,4.611092762917869E8,5.642806766969299E8,554752.7116242456,2803905.4392547887,0.0,60.794279716609815,1222270.2007347152,3.2282959223904485E8,11.456835476252952
1.2567122482633787E8,2803759.424449108,4.203252151476915E8,4.610727591091291E8,5.642521229055613E8,554620.0671563484,2803259.0752885626,0.0,60.778331584470095,1222205.360703043,3.2280823492051417E8,11.45383001049318
1.2566217009861001E8,2803129.5515342252,4.2027186138919485E8,4.6102767394754785E8,5.642457001919749E8,554491.1864673486,2802632.0128507735,0.0,60.762391817466565,1222221.4175190139,3.2280999953763443E8,11.450826121164438
1.2566182372679602E8,2802611.3188253804,4.202307935959622E8,4.609863106641321E8,5.642114440880965E8,554363.5028841111,2802023.9525432615,0.0,60.7464604090194,1222153.017566859,3.228000588733613E8,11.447823807026744
1.2565025923826998E8,2802006.5504587158,4.201762814115334E8,4.6093745248676276E8,5.641978621258191E8,554235.6068152031,2801412.152293578,0.0,60.7305373525557,1222079.3460026213,3.227903703436435E8,11.444823066841415
1.2565032287631027E8,2801425.506289308,4.201353094897799E8,4.608988911231656E8,5.641637754837526E8,554104.0922431865,2800782.1449161423,0.0,60.714622641509436,1221947.950471698,3.227873217654612E8,11.44182389937107
1.2563947244170815E8,2800834.877128635,4.2008325659549385E8,4.6085079883992666E8,5.641477980246266E8,553990.7298925858,2800241.7911972753,0.0,60.69871626932146,1221928.0269845428,3.22776763202777E8,11.438826303379617
